date,SPY,QQQ,DIA,EWH,TLT,IEF,UUP,GLD,USO,^VIX
2024-09-20,556.8113403320312,477.4329833984375,408.9958190917969,15.325325012207031,90.57291412353516,91.15181732177734,26.035720825195312,242.2100067138672,72.91999816894531,16.149999618530273
2024-09-23,558.2027587890625,478.6985168457031,409.52093505859375,15.480770111083984,90.38053894042969,91.09623718261719,26.072729110717773,242.67999267578125,72.25,15.890000343322754
2024-09-24,559.7999267578125,481.0075988769531,410.51287841796875,16.20314598083496,90.36222839355469,91.19812774658203,25.924694061279297,246.07000732421875,73.29000091552734,15.390000343322754
2024-09-25,558.5652465820312,481.45355224609375,407.58575439453125,15.965400695800781,89.61112976074219,90.82765197753906,26.100486755371094,245.72999572753906,71.4800033569336,15.40999984741211
2024-09-26,560.77978515625,485.0707092285156,410.01690673828125,16.68777847290039,89.82179260253906,90.76284790039062,25.980205535888672,246.97999572753906,69.01000213623047,15.369999885559082
2024-09-27,559.9664916992188,482.37518310546875,411.3103332519531,17.12668800354004,90.2889404296875,91.12401580810547,25.97095489501953,245.02000427246094,70.2699966430664,16.959999084472656
2024-09-30,562.2105102539062,483.68328857421875,411.4756774902344,17.062679290771484,89.85841369628906,90.87397003173828,26.072729110717773,243.05999755859375,69.91999816894531,16.729999542236328
2024-10-01,557.173828125,476.9444274902344,409.9002685546875,17.446727752685547,90.5072021484375,91.20464324951172,26.183753967285156,245.61000061035156,72.11000061035156,19.260000228881836
2024-10-02,557.4091186523438,477.6183166503906,410.299072265625,18.31540870666504,89.7444839477539,90.9445571899414,26.294782638549805,245.66000366210938,72.76000213623047,18.899999618530273
2024-10-03,556.3900756835938,477.26153564453125,408.422119140625,17.812488555908203,88.89905548095703,90.48013305664062,26.3780517578125,245.49000549316406,75.7300033569336,20.489999771118164
2024-10-04,561.4461669921875,482.9400634765625,411.7576599121094,18.31540870666504,87.80551147460938,89.60700225830078,26.52608871459961,245.0,76.3499984741211,19.209999084472656
2024-10-07,556.370361328125,477.7669982910156,408.062255859375,18.608013153076172,87.14383697509766,89.28190612792969,26.544593811035156,244.1699981689453,79.19999694824219,22.639999389648438
2024-10-08,561.63232421875,484.9022521972656,409.219482421875,17.15412139892578,87.29090118408203,89.35623931884766,26.544593811035156,242.3699951171875,75.79000091552734,21.420000076293945
2024-10-09,565.5223388671875,488.7176513671875,413.3526306152344,17.108400344848633,86.7946548461914,89.02181243896484,26.664871215820312,241.0500030517578,75.25,20.860000610351562
2024-10-10,564.53271484375,488.16265869140625,412.9732971191406,17.08096694946289,86.45465850830078,89.01253509521484,26.65561866760254,242.82000732421875,77.7699966430664,20.93000030517578
2024-10-11,567.9132690429688,488.9257507324219,416.9312744140625,17.22727394104004,86.10546112060547,89.04039001464844,26.674123764038086,245.47000122070312,77.48999786376953,20.459999084472656
2024-10-14,572.557861328125,493.0285339355469,419.0318298339844,16.98952865600586,86.16976928710938,88.88249969482422,26.75739288330078,245.07000732421875,75.93000030517578,19.700000762939453
2024-10-15,568.1093139648438,486.4383239746094,415.7740173339844,16.35859489440918,87.2173843383789,89.3376235961914,26.775897979736328,245.9199981689453,72.76000213623047,20.639999389648438
2024-10-16,570.5784912109375,486.4977722167969,418.8665466308594,16.532329559326172,87.5849609375,89.47695922851562,26.849916458129883,247.14999389648438,72.4000015258789,19.579999923706055
2024-10-17,570.6275024414062,486.834716796875,420.54888916015625,16.239721298217773,86.19734954833984,89.01253509521484,26.933185577392578,248.6300048828125,72.62000274658203,19.110000610351562
2024-10-18,572.822509765625,490.02581787109375,420.8786926269531,16.642057418823242,86.26168060302734,89.1147232055664,26.859169006347656,251.27000427246094,71.37999725341797,18.030000686645508
2024-10-21,571.8817749023438,490.96722412109375,417.69757080078125,16.367738723754883,84.75457763671875,88.4273452758789,26.979446411132812,251.22000122070312,72.26000213623047,18.3700008392334
2024-10-22,571.5780029296875,491.5023498535156,417.6392517089844,16.459177017211914,84.83731079101562,88.34375762939453,27.0072021484375,253.92999267578125,73.9800033569336,18.200000762939453
2024-10-23,566.355224609375,483.97064208984375,413.6020812988281,16.303730010986328,84.60755157470703,88.1393814086914,27.0997257232666,250.8699951171875,73.55000305175781,19.239999771118164
2024-10-24,567.5801391601562,487.8951110839844,412.2596130371094,16.367738723754883,85.14973449707031,88.33448028564453,26.99795150756836,252.8000030517578,73.05999755859375,19.079999923706055
2024-10-25,567.3840942382812,490.8681945800781,409.6912536621094,16.431743621826172,84.6718826293945
